_id_,fecha_inicio,comp_interno1,comp_interno2,comp_interno3,comp_interno4,categoria1,categoria2,categoria3
26243,2017-06-09,0.0,b'0',17.0,52.0,1.0,9.0,162.0
14553,2016-10-13,0.0,b'1',15.0,53.0,2.0,8.0,160.0
3137,2016-03-03,2026.3424518743668,b'1',11.0,66.0,1.0,9.0,156.0
370,2016-01-27,0.0,b'1',19.0,75.0,3.0,9.0,164.0
68348,2019-09-23,2532.9280648429585,b'1',1.0,54.0,2.0,9.0,146.0
82925,2020-07-21,0.0,b'1',14.0,67.0,3.0,9.0,159.0
45106,2018-09-25,0.0,b'1',25.0,50.0,1.0,9.0,170.0
20406,2017-03-22,0.0,b'0',1.0,48.0,1.0,9.0,146.0
26368,2017-07-20,0.0,b'1',14.0,61.0,3.0,9.0,159.0
49889,2018-07-19,1013.1712259371834,b'1',11.0,51.0,1.0,9.0,156.0
38171,2017-12-14,354.6099290780142,b'1',32.0,45.0,1.0,9.0,177.0
32694,2017-08-10,0.0,b'1',7.0,71.0,5.0,9.0,152.0
49506,2018-06-26,25329.280648429583,b'1',9.0,75.0,4.0,9.0,154.0
61237,2019-03-27,0.0,b'1',3.0,52.0,3.0,3.0,148.0
5525,2016-03-28,1013.1712259371834,b'1',8.0,69.0,3.0,9.0,153.0
71524,2019-10-08,0.0,b'1',14.0,71.0,2.0,6.0,159.0
23736,2017-05-08,0.0,b'0',28.0,46.0,1.0,9.0,173.0
53545,2018-10-01,0.0,b'0',15.0,45.0,1.0,5.0,160.0
28305,2017-05-29,0.0,b'1',4.0,56.0,2.0,8.0,149.0
80060,2020-05-08,0.0,b'1',19.0,45.0,1.0,5.0,164.0
23056,2017-02-08,506.5856129685917,b'0',9.0,61.0,1.0,3.0,154.0
22725,2017-02-22,0.0,b'1',25.0,73.0,2.0,5.0,170.0
72551,2019-10-23,0.0,b'1',19.0,48.0,2.0,9.0,164.0
92671,2021-01-15,0.0,b'1',1.0,67.0,3.0,9.0,146.0
23036,2017-03-07,0.0,b'0',14.0,67.0,1.0,6.0,159.0
81424,2020-05-26,0.0,b'1',1.0,75.0,1.0,9.0,146.0
63619,2019-05-02,202.63424518743668,b'0',24.0,47.0,2.0,9.0,169.0
78716,2020-04-28,2026.3424518743668,b'1',6.0,71.0,1.0,6.0,151.0
81269,2020-06-25,759.8784194528876,b'1',6.0,45.0,2.0,9.0,151.0
14223,2016-08-25,5065.856129685917,b'1',28.0,73.0,3.0,9.0,173.0
66819,2019-08-12,0.0,b'1',6.0,43.0,3.0,9.0,151.0
3530,2016-10-26,506.5856129685917,b'1',20.0,51.0,2.0,9.0,165.0
49194,2018-06-25,0.0,b'0',23.0,47.0,1.0,6.0,168.0
79029,2020-04-16,0.0,b'0',3.0,64.0,1.0,3.0,148.0
3549,2016-05-13,1013.1712259371834,b'1',1.0,51.0,1.0,3.0,146.0
49188,2018-10-19,0.0,b'0',25.0,49.0,2.0,9.0,170.0
42047,2018-02-21,3546.099290780142,b'1',14.0,62.0,4.0,4.0,159.0
86992,2020-08-31,0.0,b'0',1.0,44.0,1.0,9.0,146.0
24629,2017-02-23,506.5856129685917,b'1',9.0,59.0,1.0,4.0,154.0
32435,2017-07-25,0.0,b'1',28.0,54.0,1.0,3.0,173.0
91480,2020-12-18,0.0,b'1',14.0,54.0,1.0,9.0,159.0
91761,2020-11-25,0.0,b'1',24.0,68.0,1.0,9.0,169.0
9068,2016-09-13,2431.61094224924,b'0',14.0,63.0,4.0,9.0,159.0
55513,2018-12-18,0.0,b'1',9.0,52.0,1.0,9.0,154.0
36098,2017-12-07,0.0,b'0',30.0,72.0,3.0,1.0,175.0
12099,2016-10-18,81.05369807497468,b'0',9.0,60.0,2.0,9.0,154.0
70352,2019-10-01,0.0,b'1',14.0,59.0,2.0,9.0,159.0
70731,2019-11-21,0.0,b'1',19.0,48.0,2.0,3.0,164.0
13844,2016-09-23,0.0,b'0',1.0,52.0,1.0,11.0,146.0
47530,2018-06-07,962.5126646403243,b'0',24.0,75.0,3.0,9.0,169.0
64095,2019-06-13,0.0,b'1',14.0,53.0,1.0,9.0,159.0
83357,2020-08-13,0.0,b'1',19.0,49.0,4.0,3.0,164.0
40099,2018-01-03,0.0,b'1',2.0,69.0,2.0,9.0,147.0
22550,2017-04-26,0.0,b'1',15.0,73.0,1.0,5.0,160.0
77054,2020-03-04,0.0,b'1',14.0,60.0,2.0,9.0,159.0
40026,2018-02-14,5065.856129685917,b'1',4.0,75.0,1.0,6.0,149.0
86367,2020-10-01,1215.80547112462,b'0',12.0,59.0,2.0,9.0,157.0
36867,2017-11-07,0.0,b'1',1.0,55.0,2.0,9.0,146.0
25322,2017-07-20,3546.099290780142,b'1',14.0,66.0,4.0,9.0,159.0
70120,2019-10-16,810.5369807497467,b'0',12.0,44.0,3.0,9.0,157.0
84826,2020-07-09,0.0,b'1',14.0,58.0,2.0,9.0,159.0
56935,2018-12-22,0.0,b'0',3.0,60.0,1.0,9.0,148.0
97043,2021-03-26,3242.147922998987,b'1',2.0,75.0,1.0,9.0,147.0
56453,2018-11-06,0.0,b'1',1.0,64.0,1.0,9.0,146.0
10293,2016-06-02,0.0,b'1',14.0,75.0,3.0,9.0,159.0
4081,2016-02-25,30395.136778115502,b'1',19.0,46.0,2.0,9.0,164.0
37211,2017-12-14,405.26849037487335,b'0',13.0,59.0,3.0,3.0,158.0
84628,2020-07-03,1621.0739614994934,b'1',19.0,75.0,3.0,9.0,164.0
12970,2016-11-03,0.0,b'1',4.0,59.0,2.0,1.0,149.0
82333,2020-07-24,0.0,b'1',6.0,64.0,2.0,9.0,151.0
4261,2016-02-18,1013.1712259371834,b'1',30.0,54.0,1.0,6.0,175.0
34558,2017-10-26,0.0,b'1',6.0,59.0,2.0,9.0,151.0
95833,2021-01-14,0.0,b'1',22.0,71.0,2.0,9.0,167.0
65665,2019-05-30,0.0,b'1',1.0,65.0,1.0,9.0,146.0
75573,2020-05-20,2026.3424518743668,b'1',15.0,72.0,6.0,9.0,160.0
43389,2018-03-12,2532.9280648429585,b'1',2.0,62.0,4.0,9.0,147.0
81060,2020-06-11,0.0,b'1',14.0,46.0,1.0,9.0,159.0
96347,2021-02-20,5572.441742654509,b'0',1.0,62.0,2.0,9.0,146.0
67339,2019-06-28,0.0,b'0',1.0,51.0,1.0,9.0,146.0
78602,2020-02-26,0.0,b'0',1.0,57.0,1.0,9.0,146.0
80690,2020-05-12,1215.80547112462,b'1',2.0,64.0,1.0,9.0,147.0
94123,2021-02-08,0.0,b'1',19.0,68.0,2.0,9.0,164.0
43947,2018-04-10,0.0,b'1',15.0,60.0,1.0,9.0,160.0
73918,2019-11-25,0.0,b'1',11.0,75.0,2.0,6.0,156.0
71555,2019-10-24,2026.3424518743668,b'1',15.0,75.0,1.0,6.0,160.0
93597,2021-01-04,0.0,b'0',15.0,49.0,3.0,9.0,160.0
14066,2016-12-15,10720.151195542046,b'1',14.0,63.0,4.0,9.0,159.0
39864,2017-12-14,8865.248226950354,b'1',32.0,50.0,2.0,7.0,177.0
21586,2017-01-09,0.0,b'1',9.0,46.0,6.0,9.0,154.0
8699,2016-05-26,557.2441742654509,b'1',24.0,61.0,2.0,9.0,169.0
74568,2020-01-14,0.0,b'0',19.0,57.0,3.0,9.0,164.0
24276,2017-02-21,0.0,b'1',19.0,49.0,2.0,9.0,164.0
60958,2019-02-26,0.0,b'1',3.0,52.0,2.0,6.0,148.0
69699,2019-12-02,0.0,b'0',15.0,58.0,3.0,9.0,160.0
36086,2018-02-08,0.0,b'0',22.0,55.0,2.0,9.0,167.0
32726,2017-08-22,3039.51367781155,b'1',1.0,69.0,3.0,6.0,146.0
9083,2016-05-26,0.0,b'0',7.0,51.0,3.0,6.0,152.0
83533,2020-08-20,2532.9280648429585,b'1',25.0,68.0,1.0,11.0,170.0
28017,2017-06-07,1519.756838905775,b'0',13.0,59.0,3.0,9.0,158.0
95272,2021-02-09,0.0,b'1',19.0,53.0,2.0,3.0,164.0
54139,2018-11-08,1418.4397163120568,b'1',28.0,55.0,2.0,9.0,173.0
56642,2019-01-17,0.0,b'0',1.0,64.0,1.0,8.0,146.0
19966,2016-11-24,1013.1712259371834,b'1',19.0,45.0,3.0,9.0,164.0
85205,2020-06-30,0.0,b'1',1.0,70.0,2.0,9.0,146.0
27412,2017-06-12,1013.1712259371834,b'0',12.0,56.0,1.0,9.0,157.0
59306,2019-01-22,0.0,b'1',15.0,57.0,1.0,9.0,160.0
2266,2016-02-15,1823.70820668693,b'1',1.0,72.0,1.0,5.0,146.0
74346,2020-02-12,0.0,b'0',15.0,58.0,1.0,6.0,160.0
36464,2017-11-22,0.0,b'0',14.0,48.0,3.0,9.0,159.0
52477,2018-09-21,3039.51367781155,b'1',3.0,55.0,1.0,5.0,148.0
11461,2016-11-08,0.0,b'0',3.0,69.0,1.0,9.0,148.0
8774,2016-09-01,0.0,b'1',23.0,60.0,3.0,9.0,168.0
20211,2016-12-08,0.0,b'1',30.0,41.0,1.0,9.0,175.0
44896,2018-03-23,0.0,b'1',1.0,54.0,2.0,9.0,146.0
95051,2021-02-08,6585.612968591692,b'1',21.0,52.0,2.0,9.0,166.0
15489,2016-09-13,1013.1712259371834,b'1',1.0,43.0,2.0,9.0,146.0
72131,2019-10-15,810.5369807497467,b'1',12.0,75.0,1.0,9.0,157.0
97015,2021-03-22,1823.70820668693,b'1',30.0,58.0,3.0,9.0,175.0
10501,2016-08-03,587.6393110435664,b'1',11.0,48.0,2.0,9.0,156.0
65864,2019-07-09,0.0,b'0',24.0,40.0,1.0,6.0,169.0
90306,2020-11-05,3039.51367781155,b'1',11.0,51.0,2.0,9.0,156.0
78897,2020-04-24,790.273556231003,b'0',19.0,48.0,1.0,9.0,164.0
21544,2016-12-23,0.0,b'0',19.0,46.0,1.0,9.0,164.0
21855,2017-02-03,0.0,b'0',15.0,53.0,1.0,9.0,160.0
46285,2018-05-21,0.0,b'0',1.0,53.0,1.0,8.0,146.0
45722,2018-04-23,0.0,b'1',19.0,71.0,4.0,9.0,164.0
95130,2021-02-23,759.8784194528876,b'1',17.0,63.0,3.0,6.0,162.0
69616,2019-08-22,0.0,b'0',1.0,45.0,1.0,9.0,146.0
33606,2017-08-15,0.0,b'1',3.0,57.0,1.0,9.0,148.0
62700,2019-05-22,0.0,b'1',19.0,55.0,3.0,9.0,164.0
52312,2018-11-15,0.0,b'1',6.0,53.0,2.0,6.0,151.0
85596,2020-09-25,709.2198581560284,b'1',11.0,50.0,2.0,9.0,156.0
1958,2016-02-04,1215.80547112462,b'1',14.0,48.0,1.0,13.0,159.0
58854,2019-01-21,0.0,b'0',25.0,60.0,2.0,9.0,170.0
62898,2019-07-03,0.0,b'1',1.0,45.0,1.0,9.0,146.0
68806,2020-06-26,810.5369807497467,b'0',14.0,57.0,2.0,9.0,159.0
96416,2021-02-19,0.0,b'1',26.0,51.0,3.0,6.0,171.0
28215,2017-07-19,1519.756838905775,b'1',30.0,57.0,1.0,9.0,175.0
81575,2020-07-07,4052.6849037487336,b'0',15.0,55.0,1.0,9.0,160.0
46819,2018-04-30,753.2928064842959,b'1',22.0,60.0,2.0,9.0,167.0
50366,2018-08-20,506.5856129685917,b'1',19.0,49.0,1.0,9.0,164.0
36794,2017-12-04,0.0,b'1',1.0,47.0,1.0,11.0,146.0
18623,2016-11-01,0.0,b'0',14.0,66.0,2.0,3.0,159.0
70428,2019-11-05,0.0,b'0',1.0,52.0,1.0,9.0,146.0
25233,2017-04-11,0.0,b'0',21.0,61.0,1.0,9.0,166.0
97066,2021-01-18,0.0,b'1',14.0,67.0,1.0,8.0,159.0
54093,2018-12-05,0.0,b'1',21.0,51.0,1.0,6.0,166.0
29763,2017-06-16,1519.756838905775,b'0',25.0,75.0,2.0,9.0,170.0
61145,2019-02-28,1975.6838905775076,b'1',1.0,56.0,3.0,9.0,146.0
23546,2017-02-10,861.1955420466059,b'1',32.0,62.0,1.0,9.0,177.0
65923,2019-07-25,0.0,b'1',13.0,50.0,1.0,9.0,158.0
15832,2016-11-30,0.0,b'0',24.0,39.0,2.0,6.0,169.0
92617,2021-01-06,1013.1712259371834,b'0',19.0,52.0,3.0,9.0,164.0
29518,2017-08-28,810.5369807497467,b'1',6.0,42.0,1.0,3.0,151.0
29428,2017-10-09,0.0,b'1',12.0,72.0,4.0,11.0,157.0
37395,2018-01-17,1266.4640324214793,b'1',19.0,63.0,3.0,9.0,164.0
74740,2019-12-17,0.0,b'1',20.0,57.0,3.0,9.0,165.0
63113,2019-04-03,0.0,b'1',23.0,60.0,1.0,9.0,168.0
46983,2018-06-11,1215.80547112462,b'0',12.0,60.0,3.0,9.0,157.0
38279,2017-11-14,962.5126646403243,b'1',6.0,46.0,1.0,9.0,151.0
53559,2018-09-07,0.0,b'1',1.0,67.0,1.0,9.0,146.0
63067,2019-07-09,0.0,b'1',15.0,62.0,2.0,9.0,160.0
8186,2016-06-06,2836.8794326241136,b'0',1.0,63.0,1.0,9.0,146.0
88070,2020-10-15,0.0,b'0',14.0,75.0,2.0,9.0,159.0
46955,2018-06-18,0.0,b'0',27.0,67.0,1.0,9.0,172.0
28878,2017-07-20,0.0,b'0',1.0,47.0,3.0,9.0,146.0
65212,2019-05-23,0.0,b'0',19.0,47.0,1.0,5.0,164.0
51182,2018-07-24,0.0,b'0',14.0,66.0,1.0,9.0,159.0
29546,2017-08-31,0.0,b'0',1.0,45.0,1.0,9.0,146.0
12615,2016-07-15,0.0,b'0',6.0,44.0,1.0,9.0,151.0
70262,2019-12-20,0.0,b'1',15.0,67.0,2.0,11.0,160.0
59574,2019-03-27,0.0,b'1',19.0,42.0,1.0,9.0,164.0
95147,2021-02-25,0.0,b'1',1.0,41.0,3.0,9.0,146.0
96511,2021-02-15,0.0,b'0',15.0,56.0,2.0,9.0,160.0
38529,2017-11-17,2532.9280648429585,b'1',15.0,71.0,2.0,9.0,160.0
90985,2020-10-29,0.0,b'1',22.0,55.0,2.0,3.0,167.0
26926,2017-07-13,1317.1225937183383,b'1',21.0,50.0,1.0,9.0,166.0
86597,2020-10-02,0.0,b'0',23.0,72.0,1.0,9.0,168.0
93783,2020-12-17,0.0,b'1',26.0,59.0,1.0,6.0,171.0
86222,2020-09-21,0.0,b'0',14.0,48.0,2.0,9.0,159.0
89986,2020-11-24,0.0,b'1',19.0,57.0,3.0,9.0,164.0
53380,2018-11-15,1519.756838905775,b'1',16.0,44.0,1.0,5.0,161.0
33010,2017-08-25,4052.6849037487336,b'1',15.0,51.0,1.0,9.0,160.0
61945,2019-06-13,0.0,b'0',6.0,47.0,2.0,9.0,151.0
59617,2019-05-30,0.0,b'1',14.0,53.0,2.0,11.0,159.0
86894,2020-09-29,3039.51367781155,b'1',31.0,56.0,1.0,11.0,176.0
50143,2018-07-26,0.0,b'0',5.0,44.0,1.0,9.0,150.0
60171,2019-02-18,0.0,b'1',15.0,75.0,2.0,9.0,160.0
32505,2017-08-21,0.0,b'1',19.0,71.0,4.0,9.0,164.0
7885,2016-05-20,852.5835866261398,b'1',28.0,53.0,3.0,9.0,173.0
77284,2020-01-09,0.0,b'1',19.0,65.0,3.0,9.0,164.0
71920,2019-10-25,1013.1712259371834,b'0',30.0,74.0,3.0,9.0,175.0
25062,2017-06-09,0.0,b'1',14.0,55.0,1.0,9.0,159.0
68273,2019-07-25,0.0,b'0',24.0,42.0,2.0,6.0,169.0
8655,2016-08-16,2127.659574468085,b'1',1.0,61.0,3.0,9.0,146.0
56472,2018-11-06,1519.756838905775,b'1',11.0,48.0,2.0,6.0,156.0
80018,2020-03-11,0.0,b'1',22.0,68.0,3.0,6.0,167.0
797,2016-02-23,25329.280648429583,b'1',7.0,72.0,2.0,9.0,152.0
12201,2016-07-25,0.0,b'1',15.0,58.0,3.0,9.0,160.0
9506,2016-05-19,0.0,b'0',7.0,56.0,2.0,9.0,152.0
49452,2018-07-20,8105.369807497467,b'1',30.0,53.0,1.0,6.0,175.0
93985,2021-01-14,0.0,b'1',19.0,59.0,2.0,9.0,164.0
98781,2021-04-06,0.0,b'1',1.0,54.0,1.0,9.0,146.0
87227,2020-08-18,0.0,b'1',16.0,56.0,2.0,9.0,161.0
46658,2018-06-26,0.0,b'1',1.0,73.0,1.0,9.0,146.0
40539,2018-03-27,3039.51367781155,b'1',15.0,56.0,1.0,4.0,160.0
61113,2019-03-06,0.0,b'0',19.0,70.0,2.0,9.0,164.0
76483,2020-01-24,0.0,b'0',4.0,75.0,1.0,9.0,149.0
65807,2019-09-03,0.0,b'1',32.0,46.0,1.0,9.0,177.0
58345,2019-01-10,0.0,b'1',22.0,75.0,1.0,9.0,167.0
98053,2021-04-05,0.0,b'1',1.0,64.0,2.0,9.0,146.0
28129,2017-06-23,0.0,b'0',19.0,47.0,1.0,3.0,164.0
18655,2016-11-07,0.0,b'0',1.0,53.0,3.0,9.0,146.0
41189,2018-02-21,0.0,b'1',11.0,55.0,2.0,9.0,156.0
79657,2020-05-18,0.0,b'0',1.0,58.0,3.0,9.0,146.0
65026,2019-08-05,2532.9280648429585,b'1',14.0,63.0,1.0,9.0,159.0
57117,2019-01-29,0.0,b'0',19.0,52.0,2.0,3.0,164.0
72559,2019-11-05,506.5856129685917,b'1',6.0,43.0,3.0,9.0,151.0
60793,2019-02-22,0.0,b'0',19.0,50.0,1.0,9.0,164.0
19181,2017-01-23,1519.756838905775,b'1',1.0,61.0,3.0,9.0,146.0
35061,2017-09-22,0.0,b'0',27.0,74.0,3.0,9.0,172.0
7646,2016-08-19,0.0,b'1',13.0,58.0,1.0,5.0,158.0
92482,2021-01-11,0.0,b'1',19.0,59.0,3.0,9.0,164.0
81756,2020-06-01,1925.0253292806485,b'1',1.0,46.0,1.0,9.0,146.0
45030,2018-04-16,0.0,b'1',3.0,75.0,1.0,9.0,148.0
71058,2019-10-15,0.0,b'1',19.0,74.0,3.0,8.0,164.0
79257,2020-04-03,0.0,b'1',28.0,67.0,2.0,9.0,173.0
55603,2019-02-05,1519.756838905775,b'1',21.0,62.0,1.0,9.0,166.0
35133,2018-04-24,0.0,b'0',14.0,62.0,1.0,9.0,159.0
23964,2017-02-13,0.0,b'1',19.0,53.0,4.0,8.0,164.0
66572,2019-11-05,0.0,b'0',15.0,51.0,1.0,8.0,160.0
52532,2018-08-17,0.0,b'0',1.0,51.0,1.0,9.0,146.0
63965,2019-04-15,0.0,b'1',3.0,54.0,1.0,6.0,148.0
83311,2020-08-14,0.0,b'0',1.0,37.0,3.0,6.0,146.0
9842,2016-09-12,0.0,b'0',1.0,46.0,3.0,9.0,146.0
238,2016-02-13,0.0,b'0',23.0,44.0,1.0,6.0,168.0
54482,2018-10-03,0.0,b'0',14.0,67.0,3.0,9.0,159.0
12465,2016-10-14,0.0,b'1',15.0,74.0,2.0,9.0,160.0
21667,2016-12-26,3546.099290780142,b'0',1.0,55.0,2.0,11.0,146.0
91960,2020-12-08,861.1955420466059,b'1',24.0,64.0,3.0,9.0,169.0
98010,2021-03-29,3039.51367781155,b'1',22.0,62.0,3.0,9.0,167.0
42059,2018-02-19,0.0,b'0',25.0,64.0,2.0,9.0,170.0
90421,2020-11-25,0.0,b'1',14.0,48.0,3.0,9.0,159.0
70561,2019-09-18,0.0,b'1',14.0,50.0,2.0,9.0,159.0
22166,2017-01-25,2532.9280648429585,b'1',28.0,66.0,3.0,13.0,173.0
73134,2019-12-16,1013.1712259371834,b'1',8.0,61.0,1.0,9.0,153.0
65625,2019-07-24,0.0,b'1',18.0,49.0,1.0,9.0,163.0
74081,2019-11-22,0.0,b'1',22.0,55.0,1.0,9.0,167.0
46356,2018-10-24,0.0,b'1',19.0,43.0,1.0,9.0,164.0
10452,2016-06-21,5065.856129685917,b'1',20.0,57.0,1.0,9.0,165.0
56745,2019-01-30,0.0,b'1',1.0,71.0,1.0,11.0,146.0
87898,2020-09-23,0.0,b'1',24.0,66.0,1.0,10.0,169.0
93322,2021-01-15,2026.3424518743668,b'0',16.0,75.0,2.0,11.0,161.0
83305,2020-06-16,2532.9280648429585,b'1',15.0,67.0,3.0,9.0,160.0
36203,2017-10-09,0.0,b'1',19.0,44.0,3.0,9.0,164.0
13851,2016-08-10,0.0,b'1',21.0,72.0,3.0,9.0,166.0
34569,2017-09-05,0.0,b'1',15.0,74.0,2.0,9.0,160.0
50701,2018-07-30,5065.856129685917,b'1',20.0,69.0,2.0,6.0,165.0
94584,2021-01-15,0.0,b'1',19.0,57.0,2.0,9.0,164.0
97194,2021-02-13,2634.2451874366766,b'1',23.0,61.0,1.0,9.0,168.0
91167,2020-11-25,0.0,b'1',27.0,71.0,3.0,9.0,172.0
47590,2018-06-28,3546.099290780142,b'1',15.0,63.0,2.0,8.0,160.0
2242,2016-03-28,1671.7325227963527,b'0',31.0,72.0,2.0,9.0,176.0
92788,2021-01-05,1013.1712259371834,b'1',22.0,64.0,3.0,3.0,167.0
20089,2016-12-14,0.0,b'1',31.0,51.0,2.0,9.0,176.0
62177,2019-03-15,30395.136778115502,b'0',21.0,54.0,1.0,10.0,166.0
49313,2018-06-14,1013.1712259371834,b'1',31.0,72.0,1.0,6.0,176.0
31374,2017-07-13,354.6099290780142,b'1',9.0,49.0,1.0,3.0,154.0
61941,2019-03-14,0.0,b'1',19.0,45.0,3.0,9.0,164.0
5166,2016-03-08,0.0,b'1',16.0,72.0,1.0,9.0,161.0
620,2016-01-28,0.0,b'1',30.0,64.0,1.0,6.0,175.0
52052,2018-09-05,0.0,b'0',1.0,52.0,1.0,9.0,146.0
66692,2019-06-19,455.9270516717325,b'1',1.0,49.0,3.0,9.0,146.0
90929,2020-10-27,1013.1712259371834,b'0',15.0,51.0,2.0,9.0,160.0
3865,2016-02-25,1823.70820668693,b'1',20.0,58.0,2.0,6.0,165.0
78224,2020-03-30,759.8784194528876,b'0',3.0,39.0,1.0,7.0,148.0
6989,2016-05-31,816.6160081053698,b'0',21.0,73.0,3.0,9.0,166.0
57431,2019-01-18,0.0,b'1',25.0,63.0,1.0,9.0,170.0
69277,2019-11-21,0.0,b'1',15.0,67.0,1.0,9.0,160.0
50087,2019-02-08,0.0,b'1',19.0,53.0,3.0,9.0,164.0
86698,2020-10-06,0.0,b'1',2.0,65.0,2.0,9.0,147.0
82651,2020-07-29,0.0,b'1',19.0,42.0,1.0,9.0,164.0
21337,2017-03-15,0.0,b'1',3.0,50.0,2.0,9.0,148.0
44935,2018-05-28,0.0,b'1',14.0,54.0,1.0,9.0,159.0
45026,2018-07-12,3546.099290780142,b'0',22.0,62.0,1.0,11.0,167.0
20930,2016-12-29,0.0,b'1',6.0,59.0,1.0,9.0,151.0
55042,2018-10-15,0.0,b'1',14.0,75.0,1.0,9.0,159.0
70198,2019-09-12,0.0,b'0',14.0,51.0,2.0,9.0,159.0
82198,2020-07-09,0.0,b'0',16.0,51.0,2.0,1.0,161.0
75116,2019-12-31,1013.1712259371834,b'0',6.0,54.0,1.0,2.0,151.0
78110,2020-03-20,0.0,b'1',6.0,61.0,1.0,6.0,151.0
55944,2018-10-25,1013.1712259371834,b'1',6.0,53.0,1.0,11.0,151.0
71473,2019-12-16,5065.856129685917,b'1',14.0,75.0,1.0,9.0,159.0
83265,2020-08-11,0.0,b'1',1.0,53.0,1.0,9.0,146.0
51190,2018-07-23,0.0,b'1',15.0,71.0,2.0,9.0,160.0
68894,2020-01-24,0.0,b'0',15.0,66.0,1.0,9.0,160.0
26355,2017-06-15,0.0,b'0',1.0,58.0,2.0,8.0,146.0
21905,2017-03-28,0.0,b'0',25.0,60.0,2.0,9.0,170.0
87039,2020-10-23,0.0,b'1',19.0,72.0,3.0,3.0,164.0
60892,2019-12-13,0.0,b'1',6.0,66.0,3.0,9.0,151.0
71508,2019-10-03,1519.756838905775,b'0',22.0,52.0,1.0,9.0,167.0
117,2016-02-29,0.0,b'1',19.0,42.0,3.0,3.0,164.0
54437,2018-10-25,1013.1712259371834,b'0',19.0,61.0,3.0,9.0,164.0
69361,2019-11-28,0.0,b'1',3.0,52.0,1.0,6.0,148.0
60762,2019-03-27,0.0,b'1',1.0,65.0,3.0,9.0,146.0
21554,2017-03-14,0.0,b'0',15.0,66.0,3.0,9.0,160.0
65057,2019-05-14,0.0,b'1',19.0,50.0,3.0,3.0,164.0
12864,2016-09-12,911.854103343465,b'1',24.0,70.0,1.0,6.0,169.0
35481,2017-10-12,0.0,b'1',14.0,52.0,1.0,9.0,159.0
48775,2018-07-18,0.0,b'1',6.0,75.0,1.0,9.0,151.0
94560,2021-02-11,0.0,b'1',15.0,50.0,1.0,9.0,160.0
79711,2020-04-02,1215.80547112462,b'1',14.0,61.0,3.0,6.0,159.0
92257,2020-11-10,0.0,b'1',31.0,75.0,1.0,5.0,176.0
24545,2017-03-29,15197.568389057751,b'0',14.0,73.0,5.0,6.0,159.0
80732,2020-06-17,0.0,b'1',19.0,69.0,3.0,9.0,164.0
5199,2016-04-04,4052.6849037487336,b'1',1.0,69.0,1.0,8.0,146.0
48274,2018-06-29,506.5856129685917,b'0',10.0,56.0,6.0,9.0,155.0
51350,2018-10-23,1013.1712259371834,b'1',24.0,60.0,2.0,9.0,169.0
11382,2016-08-05,0.0,b'1',1.0,46.0,1.0,9.0,146.0
5505,2016-06-02,0.0,b'0',1.0,48.0,1.0,9.0,146.0
90067,2020-12-03,759.8784194528876,b'1',30.0,71.0,1.0,9.0,175.0
60832,2019-02-25,810.5369807497467,b'0',11.0,73.0,1.0,9.0,156.0
35552,2017-11-27,0.0,b'1',18.0,70.0,3.0,9.0,163.0
92503,2020-12-29,1519.756838905775,b'1',9.0,49.0,1.0,6.0,154.0
48965,2018-06-15,303.951367781155,b'1',10.0,42.0,1.0,9.0,155.0
37116,2017-11-10,0.0,b'1',19.0,49.0,2.0,9.0,164.0
10370,2016-09-07,15197.568389057751,b'1',1.0,61.0,5.0,9.0,146.0
62814,2019-04-11,0.0,b'1',11.0,48.0,3.0,9.0,156.0
36319,2018-01-09,0.0,b'1',19.0,75.0,5.0,9.0,164.0
65077,2019-07-17,0.0,b'0',1.0,49.0,1.0,9.0,146.0
78118,2020-03-26,0.0,b'0',19.0,51.0,3.0,7.0,164.0
13431,2016-11-01,0.0,b'1',7.0,47.0,1.0,9.0,152.0
40460,2018-01-03,0.0,b'1',17.0,41.0,1.0,9.0,162.0
50199,2018-07-03,0.0,b'1',28.0,75.0,3.0,9.0,173.0
5728,2016-05-24,0.0,b'0',14.0,42.0,1.0,6.0,159.0
23548,2017-02-24,0.0,b'0',1.0,62.0,1.0,9.0,146.0
92634,2020-12-29,0.0,b'1',3.0,55.0,3.0,9.0,148.0
65454,2019-05-24,0.0,b'1',19.0,67.0,3.0,9.0,164.0
91841,2020-12-16,1925.0253292806485,b'0',22.0,50.0,3.0,3.0,167.0
69031,2019-08-12,810.5369807497467,b'1',19.0,68.0,3.0,6.0,164.0
32103,2018-01-26,0.0,b'1',14.0,60.0,2.0,9.0,159.0
12738,2016-10-17,0.0,b'1',1.0,59.0,1.0,7.0,146.0
89550,2020-09-04,0.0,b'1',15.0,52.0,1.0,9.0,160.0
5780,2016-03-29,0.0,b'1',23.0,61.0,1.0,6.0,168.0
55429,2018-12-04,0.0,b'1',24.0,44.0,1.0,6.0,169.0
72179,2019-10-25,1013.1712259371834,b'1',28.0,75.0,1.0,9.0,173.0
83330,2020-06-24,0.0,b'1',19.0,58.0,1.0,9.0,164.0
77724,2020-03-05,0.0,b'1',2.0,52.0,1.0,3.0,147.0
40365,2017-12-28,0.0,b'1',25.0,68.0,2.0,9.0,170.0
6639,2016-07-13,0.0010131712259371835,b'1',1.0,63.0,1.0,9.0,146.0
82208,2020-06-24,0.0,b'0',15.0,43.0,2.0,9.0,160.0
2935,2016-06-28,0.0,b'1',1.0,57.0,2.0,6.0,146.0
